iterations,fitness,time,fevals
0,27.0,0.174960043,1000
10,23.0,0.34238607,2100
20,30.0,0.491457841,3200
30,37.0,0.631062002,4300
40,41.0,0.757109133,5400
50,43.0,0.867760454,6500
60,45.0,0.976221969,7600
70,44.0,1.091009941,8700
80,47.0,1.199162879,9800
90,45.0,1.310611006,10900
100,45.0,1.425992999,12000
110,46.0,1.53874353,13100
120,50.0,1.6547757,14200
130,49.0,1.761996403,15300
140,54.0,1.878335864,16400
150,51.0,1.972729067,17500
160,52.0,2.075161062,18600
170,51.0,2.173261186,19700
180,51.0,2.282925901,20800
190,52.0,2.388642893,21900
200,53.0,2.49325869,23000
210,52.0,2.607850603,24100
220,55.0,2.719686819,25200
230,52.0,2.826151846,26300
240,51.0,2.92969459,27400
250,52.0,3.037360479,28500
260,55.0,3.149499554,29600
270,50.0,3.25702335,30700
280,52.0,3.367999013,31800
290,51.0,3.472590663,32900
300,51.0,3.589819967,34000
310,52.0,3.688753291,35100
320,53.0,3.787679105,36200
330,53.0,3.889734468,37300
340,52.0,3.996233127,38400
350,53.0,4.103132571,39500
360,54.0,4.206617985,40600
370,52.0,4.319994416,41700
380,54.0,4.427762002,42800
390,52.0,4.53418574,43900
400,48.0,4.655108574,45000
410,48.0,4.775430499,46100
420,52.0,4.884206991,47200
430,51.0,4.993717532,48300
440,49.0,5.100649822,49400
450,51.0,5.197319433,50500
460,51.0,5.302821716,51600
470,52.0,5.415236146,52700
480,52.0,5.521836972,53800
490,53.0,5.619402107,54900
500,54.0,5.724951847,56000
510,53.0,5.831413504,57100
520,52.0,5.939521716,58200
530,51.0,6.050064747,59300
540,51.0,6.15585117,60400
550,49.0,6.259686353,61500
560,52.0,6.366460629,62600
570,52.0,6.457314605,63700
580,52.0,6.566003635,64800
590,49.0,6.685758855,65900
600,47.0,6.799454737,67000
610,52.0,6.906528649,68100
620,52.0,7.016596027,69200
630,51.0,7.120881891,70300
640,52.0,7.218761895,71400
650,53.0,7.323382139,72500
660,51.0,7.434122438,73600
670,54.0,7.548349839,74700
680,51.0,7.657047822,75800
690,49.0,7.765473117,76900
700,53.0,7.865414611,78000
710,54.0,7.959759978,79100
720,52.0,8.05802971,80200
730,53.0,8.164442567,81300
740,51.0,8.271767821,82400
750,51.0,8.376737296,83500
760,53.0,8.481816866,84600
770,51.0,8.589472376,85700
780,52.0,8.702538602,86800
790,52.0,8.815150911,87900
800,54.0,8.941784108,89000
810,51.0,9.038846927,90100
820,51.0,9.153473291,91200
830,50.0,9.26704963,92300
840,52.0,9.371218515,93400
850,51.0,9.48936289,94500
860,53.0,9.597747211,95600
870,56.0,9.709196595,96700
880,52.0,9.81518127,97800
890,48.0,9.923475221,98900
900,51.0,10.018710282,100000
910,52.0,10.120965166,101100
920,52.0,10.221042433,102200
930,52.0,10.328029053,103300
940,52.0,10.441114169,104400
950,52.0,10.541476145,105500
960,51.0,10.640286573,106600
970,52.0,10.746696675,107700
980,52.0,10.847300966,108800
990,51.0,10.954916296,109900
1000,51.0,11.05369463,111000
1010,52.0,11.158532788,112100
1020,55.0,11.264623332,113200
1030,51.0,11.380423857,114300
1040,51.0,11.47771917,115400
1050,52.0,11.588051741,116500
1060,52.0,11.695000943,117600
1070,49.0,11.800256042,118700
1080,52.0,11.89484409,119800
1090,52.0,11.997358531,120900
1100,50.0,12.102271407,122000
1110,52.0,12.198382581,123100
1120,53.0,12.293486197,124200
1130,50.0,12.383848618,125300
1140,52.0,12.48627055,126400
1150,52.0,12.580287183,127500
1160,51.0,12.690803446,128600
1170,52.0,12.80609136,129700
1180,53.0,12.924989415,130800
1190,53.0,13.034330155,131900
1200,52.0,13.150432559,133000
1210,49.0,13.257644301,134100
1220,52.0,13.35845243,135200
1230,50.0,13.459750253,136300
1240,50.0,13.569521786,137400
1250,53.0,13.674166855,138500
1260,53.0,13.778956438,139600
1270,52.0,13.895417577,140700
1280,52.0,13.999261275,141800
1290,53.0,14.106442626,142900
1300,53.0,14.211379077,144000
1310,55.0,14.3165403,145100
1320,55.0,14.425610968,146200
1330,57.0,14.532185352,147300
1340,56.0,14.640402734,148400
1350,54.0,14.746858849,149500
1360,54.0,14.842733397,150600
1370,54.0,14.950809764,151700
1380,54.0,15.055899089,152800
1390,56.0,15.156949208,153900
1400,54.0,15.262692077,155000
1410,55.0,15.369856333,156100
1420,54.0,15.474131459,157200
1430,54.0,15.57125519,158300
1440,54.0,15.675625439,159400
1450,55.0,15.772449286,160500
1460,55.0,15.883866372,161600
1470,54.0,15.989253826,162700
1480,54.0,16.091490471,163800
1490,54.0,16.189455284,164900
1500,55.0,16.296885983,166000
1510,54.0,16.397472522,167100
1520,54.0,16.501663129,168200
1530,54.0,16.600933429,169300
1540,55.0,16.705384878,170400
1550,54.0,16.802087123,171500
1560,55.0,16.919038029,172600
1570,54.0,17.041129143,173700
1580,55.0,17.149430958,174800
1590,54.0,17.256591037,175900
1600,54.0,17.370183596,177000
1610,54.0,17.465495479,178100
1620,54.0,17.567150814,179200
1630,54.0,17.674007549,180300
1640,54.0,17.781178772,181400
1650,54.0,17.87085165,182500
1660,54.0,17.973427014,183600
1670,58.0,18.084882031,184700
1680,53.0,18.185414082,185800
1690,54.0,18.284741972,186900
1700,54.0,18.383451491,188000
1710,54.0,18.482376418,189100
1720,54.0,18.586359371,190200
1730,55.0,18.685221708,191300
1740,54.0,18.79229851,192400
1750,54.0,18.890247877,193500
1760,55.0,18.98727046,194600
1770,54.0,19.091177846,195700
1780,55.0,19.190704824,196800
1790,55.0,19.287956878,197900
1800,55.0,19.39682545,199000
1810,55.0,19.502532887,200100
1820,55.0,19.599536217,201200
1830,54.0,19.709268634,202300
1840,54.0,19.813714594,203400
1850,54.0,19.911265687,204500
1860,54.0,20.005676771,205600
