iterations,fitness,time,fevals
0,24.0,0.000786496000003,680
10,26.0,0.00147264900001,1255
20,31.0,0.00204226300001,1832
30,31.0,0.00254024100001,2413
40,32.0,0.00302318500001,3001
50,32.0,0.00346199600001,3583
60,31.0,0.00401543700001,4156
70,41.0,0.017883132,4729
80,43.0,0.018350332,5313
90,45.0,0.018799022,5894
100,44.0,0.019417411,6494
110,44.0,0.019899972,7075
120,43.0,0.020332619,7647
130,45.0,0.020775884,8218
140,43.0,0.02121571,8787
150,44.0,0.023007996,9378
160,45.0,0.023444154,9940
170,47.0,0.023857834,10515
180,46.0,0.024279548,11112
190,48.0,0.024712685,11681
200,49.0,0.025398438,12257
210,50.0,0.025956876,12839
220,50.0,0.027810606,13410
230,50.0,0.028238416,13985
240,47.0,0.028644491,14570
250,48.0,0.029041546,15147
260,48.0,0.02944035,15713
270,47.0,0.029923279,16292
280,47.0,0.030409921,16866
290,49.0,0.030868242,17429
300,49.0,0.035329866,17990
310,49.0,0.035838894,18572
320,49.0,0.036258388,19146
330,49.0,0.036707495,19714
340,49.0,0.037243516,20277
350,52.0,0.037786194,20847
360,49.0,0.042278798,21421
370,51.0,0.044220027,22013
380,49.0,0.044672812,22591
390,50.0,0.045132744,23160
400,50.0,0.045612349,23721
410,49.0,0.046087583,24298
420,47.0,0.046534013,24875
430,50.0,0.046983842,25464
440,49.0,0.047463508,26044
450,50.0,0.049410837,26628
460,50.0,0.049943467,27199
470,49.0,0.050432998,27761
480,49.0,0.050996268,28348
490,50.0,0.052106504,28932
500,50.0,0.052546657,29518
510,51.0,0.052984897,30097
520,51.0,0.053386434,30652
530,51.0,0.055174355,31237
540,52.0,0.055741961,31803
550,51.0,0.056234019,32378
560,52.0,0.056663719,32979
570,49.0,0.057081144,33562
580,51.0,0.057509552,34136
590,51.0,0.057917046,34723
600,51.0,0.065670381,35301
610,53.0,0.0661279,35877
620,53.0,0.071056279,36463
630,52.0,0.071530576,37047
640,53.0,0.071967549,37620
650,53.0,0.07240677,38192
660,51.0,0.072839612,38766
670,53.0,0.073290912,39346
680,52.0,0.075151214,39929
690,53.0,0.075619708,40517
700,53.0,0.076039364,41101
710,53.0,0.076453508,41672
720,53.0,0.076866252,42246
730,53.0,0.077351264,42815
740,53.0,0.077778806,43412
750,53.0,0.084737832,43991
760,54.0,0.085177834,44555
770,54.0,0.085600075,45131
780,54.0,0.086027091,45702
790,55.0,0.08646592,46269
800,54.0,0.08690135,46855
810,54.0,0.087342064,47423
820,54.0,0.087787793,48011
830,54.0,0.092369387,48583
840,54.0,0.098167515,49169
850,54.0,0.098609828,49760
860,54.0,0.099031109,50329
870,54.0,0.099576642,50907
880,54.0,0.100006204,51473
890,53.0,0.100470794,52048
900,53.0,0.100903218,52628
910,54.0,0.107988279,53201
920,55.0,0.108429251,53769
930,53.0,0.108957507,54351
940,54.0,0.114205556,54922
950,54.0,0.114731481,55515
960,53.0,0.115172224,56097
970,53.0,0.115595629,56672
980,53.0,0.12275478,57247
990,53.0,0.123204801,57842
1000,53.0,0.12364979,58414
1010,53.0,0.124086241,58987
1020,53.0,0.12450674,59558
1030,53.0,0.124943385,60134
1040,53.0,0.12535893,60714
1050,53.0,0.125837703,61281
1060,53.0,0.1276727,61849
1070,53.0,0.128232051,62429
1080,53.0,0.132728285,62995
1090,53.0,0.13317649,63570
1100,54.0,0.133628342,64137
1110,61.0,0.134108784,64724
1120,53.0,0.134555219,65300
1130,57.0,0.141791404,65867
1140,57.0,0.142248995,66443
1150,59.0,0.142670676,67008
1160,57.0,0.143131672,67570
1170,57.0,0.143609343,68134
1180,60.0,0.144110127,68717
1190,60.0,0.144526597,69292
1200,60.0,0.144937622,69868
1210,62.0,0.146698568,70451
1220,60.0,0.151185381,71036
1230,59.0,0.151620155,71609
1240,60.0,0.152034092,72193
1250,61.0,0.152461591,72764
1260,61.0,0.152856157,73337
1270,62.0,0.153266877,73911
1280,61.0,0.153653872,74492
1290,61.0,0.15953942,75063
1300,61.0,0.159955565,75634
1310,62.0,0.160359035,76202
1320,61.0,0.160755211,76783
1330,62.0,0.161186,77362
1340,61.0,0.16158987,77926
1350,61.0,0.16278331,78484
1360,62.0,0.1645619,79060
1370,62.0,0.165097339,79645
1380,62.0,0.166316855,80220
1390,61.0,0.166825154,80786
1400,61.0,0.167253156,81352
1410,62.0,0.167635546,81913
1420,62.0,0.168067506,82477
1430,63.0,0.16845665,83052
1440,62.0,0.170131742,83642
1450,63.0,0.170548442,84222
1460,63.0,0.170928992,84785
1470,63.0,0.171326194,85360
1480,63.0,0.171715316,85928
1490,62.0,0.172103393,86505
1500,63.0,0.172497996,87087
1510,62.0,0.17291905,87652
1520,63.0,0.173388455,88228
1530,63.0,0.173809631,88800
1540,63.0,0.174211665,89369
1550,63.0,0.174645799,89945
1560,64.0,0.175079658,90517
1570,63.0,0.17548956,91101
1580,63.0,0.175900862,91674
1590,63.0,0.177625218,92251
1600,62.0,0.178043522,92826
1610,64.0,0.17849175,93397
1620,63.0,0.178899481,93961
1630,63.0,0.179334818,94556
1640,64.0,0.179733744,95134
1650,63.0,0.180156869,95719
1660,63.0,0.180581436,96299
1670,63.0,0.18238572,96887
1680,64.0,0.182814527,97467
1690,64.0,0.183241754,98039
1700,65.0,0.183640831,98619
1710,65.0,0.184042546,99191
1720,65.0,0.184439389,99767
1730,65.0,0.184814635,100347
1740,64.0,0.186506225,100927
1750,64.0,0.18698507,101502
1760,63.0,0.187420237,102099
1770,64.0,0.187836006,102671
1780,64.0,0.188229539,103241
1790,63.0,0.188618892,103811
1800,63.0,0.189010533,104389
1810,63.0,0.189447466,104972
1820,63.0,0.191208578,105542
1830,63.0,0.191657259,106133
1840,63.0,0.192042677,106711
1850,63.0,0.192476257,107283
1860,62.0,0.193185246,107878
1870,62.0,0.193796251,108446
1880,65.0,0.196077758,109035
1890,64.0,0.20243669,109624
1900,64.0,0.204130103,110199
1910,64.0,0.20455575,110774
1920,64.0,0.204977625,111350
1930,64.0,0.205510014,111922
1940,64.0,0.205963074,112493
1950,63.0,0.206385403,113070
1960,65.0,0.206898628,113646
1970,65.0,0.208892694,114230
1980,65.0,0.209295965,114814
1990,64.0,0.209669088,115381
2000,65.0,0.210059292,115960
2010,65.0,0.210450993,116530
2020,64.0,0.210816786,117094
2030,64.0,0.211225804,117662
2040,63.0,0.211608539,118235
2050,65.0,0.213408966,118811
2060,65.0,0.213864374,119384
2070,64.0,0.214273804,119959
2080,64.0,0.214691027,120537
2090,66.0,0.215196529,121107
2100,66.0,0.21560177,121683
2110,64.0,0.216057113,122285
2120,64.0,0.219752078,122853
2130,64.0,0.220170535,123432
2140,65.0,0.220568642,124026
2150,65.0,0.220961015,124596
2160,65.0,0.221369821,125169
2170,64.0,0.221771939,125745
2180,65.0,0.222355717,126318
2190,66.0,0.222945639,126887
2200,65.0,0.227143946,127458
2210,65.0,0.227571799,128023
2220,66.0,0.227979689,128597
2230,65.0,0.228418622,129178
2240,66.0,0.228829927,129753
2250,66.0,0.229226344,130321
2260,66.0,0.229601611,130902
2270,66.0,0.22999617,131478
2280,66.0,0.241731149,132050
2290,66.0,0.242163256,132625
2300,66.0,0.242575545,133207
2310,66.0,0.242962706,133783
2320,66.0,0.243335682,134343
2330,67.0,0.243725912,134935
2340,66.0,0.244146702,135524
2350,66.0,0.245923613,136117
2360,67.0,0.250248065,136703
2370,67.0,0.250837482,137294
2380,66.0,0.251525778,137873
2390,66.0,0.252207496,138452
2400,66.0,0.257337454,139022
2410,67.0,0.257734957,139599
2420,67.0,0.258109362,140166
2430,65.0,0.259807474,140741
2440,66.0,0.260242945,141315
2450,65.0,0.260702168,141888
2460,65.0,0.261134307,142463
2470,66.0,0.26153166,143030
2480,66.0,0.261925853,143606
2490,66.0,0.262327278,144182
2500,67.0,0.268971831,144755
2510,64.0,0.269374479,145327
2520,66.0,0.269927409,145911
2530,66.0,0.270446758,146476
2540,67.0,0.27102197,147049
2550,66.0,0.271595609,147639
2560,66.0,0.272040269,148224
2570,66.0,0.272429077,148798
2580,67.0,0.274104355,149359
2590,67.0,0.274496663,149932
2600,67.0,0.274929355,150527
2610,66.0,0.275355089,151110
2620,67.0,0.275761588,151698
2630,66.0,0.2761497,152284
2640,68.0,0.276524605,152866
2650,67.0,0.277068926,153435
2660,68.0,0.284435632,154012
2670,68.0,0.284845048,154582
2680,67.0,0.285253911,155167
2690,67.0,0.285657112,155734
2700,67.0,0.286092939,156320
2710,68.0,0.286507571,156886
2720,66.0,0.286959942,157478
2730,67.0,0.288873529,158052
2740,64.0,0.289327758,158625
2750,66.0,0.289752747,159206
2760,65.0,0.290275162,159787
2770,65.0,0.290751548,160366
2780,65.0,0.291154211,160925
2790,65.0,0.291549569,161501
2800,65.0,0.291992014,162082
2810,66.0,0.293752193,162666
2820,66.0,0.294187407,163226
2830,66.0,0.294580206,163802
2840,65.0,0.295079211,164379
2850,66.0,0.29884272,164961
2860,66.0,0.29930353,165558
2870,67.0,0.300336603,166122
2880,67.0,0.302163408,166694
2890,67.0,0.302720373,167274
2900,67.0,0.303151825,167848
2910,68.0,0.303541399,168423
2920,68.0,0.303941145,169002
2930,68.0,0.304348166,169576
2940,68.0,0.304728758,170162
2950,66.0,0.305106593,170726
2960,65.0,0.306865675,171305
2970,65.0,0.307379207,171881
2980,66.0,0.307841388,172470
2990,65.0,0.308266152,173042
3000,64.0,0.308662355,173614
3010,66.0,0.309057687,174178
3020,66.0,0.309475128,174757
3030,65.0,0.309896824,175336
3040,66.0,0.315700056,175904
3050,65.0,0.316137406,176473
3060,65.0,0.31661352,177055
3070,67.0,0.317034861,177624
3080,68.0,0.317463464,178216
3090,68.0,0.317857008,178794
3100,69.0,0.318275778,179378
3110,69.0,0.320024137,179943
3120,68.0,0.320451902,180520
3130,67.0,0.320863496,181094
3140,67.0,0.321258234,181671
3150,68.0,0.321656189,182252
3160,67.0,0.32206234,182837
3170,66.0,0.32244806,183411
3180,65.0,0.322836502,183994
3190,65.0,0.324612805,184578
3200,66.0,0.325051851,185154
3210,66.0,0.325449815,185730
3220,66.0,0.325862548,186320
3230,66.0,0.326259872,186896
3240,66.0,0.326731934,187481
3250,68.0,0.327175415,188063
3260,68.0,0.328860156,188651
3270,68.0,0.329336274,189234
3280,67.0,0.329916864,189815
3290,70.0,0.33044241,190408
3300,67.0,0.330891974,190990
3310,67.0,0.331416773,191563
3320,67.0,0.33188179,192134
3330,70.0,0.332798811,192696
3340,70.0,0.334574893,193286
