iterations,fitness,time,fevals
0,22.0,0.306601374,1000
10,33.0,0.547478023,2100
20,39.0,0.755463938,3200
30,41.0,0.933452265,4300
40,42.0,1.103882051,5400
50,42.0,1.274108984,6500
60,42.0,1.447963919,7600
70,42.0,1.620905315,8700
80,42.0,1.778404526,9800
90,42.0,1.937286605,10900
100,42.0,2.023412045,12000
110,42.0,2.117670192,13100
120,42.0,2.208395769,14200
130,42.0,2.306999005,15300
140,42.0,2.445791894,16400
150,42.0,2.571337357,17500
160,42.0,2.701448858,18600
170,41.0,2.824628923,19700
180,42.0,2.956064852,20800
190,43.0,3.069481686,21900
200,42.0,3.159487102,23000
210,42.0,3.26836304,24100
220,42.0,3.365870389,25200
230,42.0,3.451512924,26300
240,42.0,3.565255192,27400
250,41.0,3.700083575,28500
260,42.0,3.862692511,29600
270,42.0,3.962543922,30700
280,43.0,4.046404975,31800
290,41.0,4.18835232,32900
300,41.0,4.290031248,34000
310,42.0,4.382237925,35100
320,41.0,4.468521541,36200
330,42.0,4.567330892,37300
340,42.0,4.664684254,38400
350,42.0,4.754034842,39500
360,42.0,4.843435713,40600
370,42.0,4.937270584,41700
380,42.0,5.023319228,42800
390,42.0,5.113676683,43900
400,42.0,5.205715704,45000
410,43.0,5.309211885,46100
420,42.0,5.417623834,47200
430,42.0,5.515623831,48300
440,42.0,5.611460682,49400
450,42.0,5.70225858,50500
460,42.0,5.791296402,51600
470,42.0,5.882594635,52700
480,42.0,5.980890739,53800
490,42.0,6.078595257,54900
500,42.0,6.180874542,56000
510,42.0,6.272747025,57100
520,41.0,6.385109197,58200
530,42.0,6.46617868,59300
540,42.0,6.555217148,60400
550,41.0,6.642796674,61500
560,42.0,6.729607286,62600
570,43.0,6.817104713,63700
580,43.0,6.907501323,64800
590,42.0,6.995034911,65900
600,42.0,7.09679854,67000
610,42.0,7.181986032,68100
620,42.0,7.268398768,69200
630,43.0,7.364547513,70300
640,49.0,7.45018697,71400
650,42.0,7.533414024,72500
660,42.0,7.629408225,73600
670,42.0,7.717588798,74700
680,42.0,7.818601354,75800
690,42.0,7.912821965,76900
700,42.0,8.000909059,78000
710,42.0,8.083873829,79100
720,42.0,8.163202626,80200
730,42.0,8.258461239,81300
740,42.0,8.347560558,82400
750,42.0,8.440392305,83500
760,42.0,8.571768896,84600
770,42.0,8.65613766,85700
780,42.0,8.754248465,86800
790,43.0,8.846732267,87900
800,42.0,8.938010114,89000
810,42.0,9.034009,90100
820,42.0,9.120094628,91200
830,42.0,9.211230328,92300
840,43.0,9.296982021,93400
850,42.0,9.384700511,94500
860,42.0,9.472620521,95600
870,42.0,9.568489896,96700
880,42.0,9.663938858,97800
890,42.0,9.749903189,98900
900,43.0,9.85166732,100000
910,42.0,9.944161489,101100
920,42.0,10.040324199,102200
930,42.0,10.13086131,103300
940,42.0,10.22426669,104400
950,42.0,10.316874152,105500
960,42.0,10.403816703,106600
970,42.0,10.494185569,107700
980,42.0,10.588223801,108800
990,42.0,10.69085799,109900
1000,42.0,10.778798581,111000
1010,42.0,10.870593563,112100
1020,43.0,10.955822752,113200
1030,42.0,11.051059392,114300
1040,42.0,11.147366114,115400
1050,42.0,11.231011851,116500
1060,42.0,11.3152582,117600
1070,42.0,11.406568462,118700
1080,42.0,11.496462837,119800
1090,43.0,11.585287062,120900
1100,42.0,11.677217688,122000
1110,42.0,11.772706715,123100
1120,43.0,11.871746666,124200
1130,42.0,11.956449739,125300
1140,43.0,12.048932355,126400
1150,42.0,12.135593696,127500
1160,42.0,12.220368181,128600
1170,42.0,12.307718908,129700
1180,42.0,12.392121773,130800
1190,42.0,12.484908455,131900
1200,43.0,12.57371513,133000
1210,42.0,12.659285798,134100
1220,42.0,12.753339455,135200
1230,42.0,12.846588558,136300
1240,42.0,12.929598539,137400
1250,42.0,13.014256629,138500
1260,43.0,13.097285811,139600
1270,42.0,13.184533449,140700
1280,49.0,13.278398773,141800
1290,42.0,13.358159941,142900
1300,42.0,13.44425353,144000
1310,42.0,13.53191332,145100
1320,42.0,13.61974998,146200
1330,42.0,13.702169499,147300
1340,42.0,13.794606741,148400
1350,43.0,13.877041696,149500
1360,42.0,13.962146975,150600
1370,42.0,14.054965474,151700
1380,42.0,14.147789494,152800
1390,42.0,14.241600672,153900
1400,42.0,14.326381073,155000
1410,42.0,14.410154395,156100
1420,43.0,14.497390766,157200
1430,42.0,14.589378705,158300
1440,42.0,14.683005571,159400
1450,42.0,14.776009134,160500
1460,42.0,14.860505657,161600
1470,42.0,14.949581676,162700
1480,42.0,15.04026454,163800
1490,42.0,15.136105807,164900
1500,43.0,15.231394994,166000
1510,42.0,15.316447504,167100
1520,42.0,15.404921274,168200
1530,42.0,15.49163723,169300
1540,43.0,15.588386425,170400
1550,44.0,15.676211584,171500
1560,42.0,15.764494465,172600
1570,42.0,15.873563093,173700
1580,42.0,15.970699251,174800
1590,42.0,16.05562021,175900
1600,43.0,16.14670398,177000
1610,42.0,16.229878886,178100
1620,42.0,16.318127798,179200
1630,42.0,16.40239184,180300
1640,42.0,16.49956092,181400
1650,42.0,16.591211016,182500
1660,42.0,16.678855445,183600
1670,43.0,16.770278004,184700
1680,43.0,16.861225893,185800
1690,42.0,16.945069399,186900
1700,42.0,17.028304283,188000
1710,43.0,17.128763093,189100
1720,42.0,17.214026618,190200
1730,42.0,17.30619866,191300
1740,43.0,17.392355252,192400
1750,42.0,17.484322771,193500
1760,42.0,17.572519299,194600
1770,42.0,17.662608144,195700
1780,42.0,17.753871352,196800
1790,42.0,17.839078059,197900
1800,42.0,17.931169187,199000
1810,43.0,18.019872941,200100
1820,42.0,18.109117624,201200
1830,42.0,18.193237221,202300
1840,42.0,18.286623652,203400
1850,42.0,18.373883787,204500
1860,42.0,18.463123907,205600
1870,42.0,18.549071338,206700
1880,42.0,18.635649367,207800
1890,43.0,18.720548034,208900
1900,42.0,18.811444358,210000
1910,42.0,18.900403088,211100
1920,42.0,18.993262634,212200
1930,42.0,19.086407851,213300
1940,43.0,19.168855588,214400
1950,42.0,19.256755394,215500
1960,42.0,19.343556202,216600
1970,42.0,19.453752152,217700
1980,42.0,19.541016726,218800
1990,42.0,19.629154951,219900
2000,43.0,19.718847429,221000
2010,42.0,19.810912121,222100
2020,42.0,19.908620736,223200
2030,42.0,20.000925442,224300
2040,42.0,20.094204379,225400
2050,42.0,20.186045369,226500
2060,42.0,20.276167811,227600
2070,42.0,20.365640627,228700
2080,43.0,20.458081269,229800
2090,42.0,20.544861713,230900
2100,42.0,20.640672218,232000
2110,42.0,20.731338985,233100
2120,42.0,20.82184884,234200
2130,42.0,20.914091633,235300
2140,42.0,21.010971874,236400
2150,42.0,21.097196353,237500
2160,42.0,21.189901101,238600
2170,42.0,21.276670088,239700
2180,42.0,21.364225712,240800
2190,42.0,21.460878218,241900
2200,42.0,21.54819364,243000
2210,42.0,21.638129356,244100
2220,43.0,21.732182358,245200
2230,42.0,21.826426779,246300
2240,42.0,21.917201197,247400
2250,42.0,22.002428761,248500
2260,42.0,22.0885075,249600
2270,42.0,22.173107266,250700
2280,42.0,22.265414037,251800
2290,42.0,22.352730135,252900
2300,42.0,22.439251937,254000
2310,42.0,22.5317976,255100
2320,42.0,22.622080656,256200
2330,42.0,22.707955036,257300
2340,42.0,22.800826878,258400
2350,42.0,22.886970646,259500
2360,42.0,22.971887448,260600
2370,42.0,23.051804406,261700
2380,43.0,23.131330744,262800
2390,42.0,23.213995521,263900
2400,42.0,23.300691943,265000
2410,43.0,23.399661076,266100
2420,42.0,23.489437322,267200
2430,42.0,23.58760661,268300
2440,42.0,23.673782527,269400
2450,43.0,23.758165844,270500
2460,42.0,23.850244072,271600
2470,43.0,23.952958339,272700
2480,42.0,24.044805965,273800
2490,42.0,24.137740757,274900
2500,42.0,24.22901658,276000
2510,43.0,24.323643319,277100
2520,42.0,24.406539967,278200
2530,43.0,24.503523437,279300
2540,42.0,24.588232215,280400
2550,42.0,24.674433972,281500
2560,42.0,24.764773185,282600
2570,42.0,24.856766513,283700
2580,42.0,24.946587307,284800
2590,43.0,25.038367177,285900
