iterations,fitness,time,fevals
0,22.0,0.16279358,1000
10,28.0,0.301811083,2100
20,31.0,0.429163863,3200
30,37.0,0.535424267,4300
40,36.0,0.646304955,5400
50,36.0,0.751956288,6500
60,36.0,0.852993906,7600
70,37.0,0.952733956,8700
80,36.0,1.059167441,9800
90,36.0,1.156509201,10900
100,38.0,1.265484107,12000
110,37.0,1.368448916,13100
120,37.0,1.469659068,14200
130,38.0,1.573582704,15300
140,39.0,1.687486294,16400
150,40.0,1.797527743,17500
160,37.0,1.895720145,18600
170,38.0,2.006571112,19700
180,41.0,2.113974933,20800
190,38.0,2.218577832,21900
200,41.0,2.331608551,23000
210,39.0,2.432908177,24100
220,37.0,2.53374686,25200
230,36.0,2.649530084,26300
240,39.0,2.74639036,27400
250,38.0,2.851388746,28500
260,38.0,2.949674287,29600
270,39.0,3.05949546,30700
280,41.0,3.159028811,31800
290,39.0,3.253508094,32900
300,40.0,3.357446537,34000
310,39.0,3.454386789,35100
320,40.0,3.563261216,36200
330,40.0,3.673454471,37300
340,39.0,3.779645652,38400
350,40.0,3.871655998,39500
360,41.0,3.969379853,40600
370,40.0,4.074156196,41700
380,39.0,4.175750733,42800
390,39.0,4.27306837,43900
400,41.0,4.367201074,45000
410,40.0,4.47157272,46100
420,39.0,4.573356284,47200
430,41.0,4.67528591,48300
440,40.0,4.775843391,49400
450,40.0,4.883017214,50500
460,39.0,4.982196964,51600
470,40.0,5.078227757,52700
480,40.0,5.174505797,53800
490,40.0,5.277528636,54900
500,39.0,5.385092874,56000
510,40.0,5.489657842,57100
520,40.0,5.587967447,58200
530,40.0,5.711796881,59300
540,41.0,5.834871112,60400
550,40.0,5.931375646,61500
560,40.0,6.03374992,62600
570,40.0,6.13708976,63700
580,43.0,6.236776036,64800
590,39.0,6.334763238,65900
600,40.0,6.433912687,67000
610,40.0,6.530408933,68100
620,39.0,6.636991295,69200
630,41.0,6.745249064,70300
640,40.0,6.846658944,71400
650,42.0,6.949879898,72500
660,44.0,7.044761383,73600
670,47.0,7.15172493,74700
680,46.0,7.25771058,75800
690,47.0,7.367197233,76900
700,51.0,7.478535184,78000
710,55.0,7.581810776,79100
720,50.0,7.689120374,80200
730,52.0,7.794770877,81300
740,51.0,7.893011433,82400
750,55.0,7.996886676,83500
760,53.0,8.105630807,84600
770,52.0,8.203815551,85700
780,53.0,8.292669934,86800
790,53.0,8.385842859,87900
800,53.0,8.481110859,89000
810,53.0,8.573876178,90100
820,55.0,8.671890303,91200
830,53.0,8.766785691,92300
840,54.0,8.861300403,93400
850,54.0,8.955657019,94500
860,57.0,9.051080629,95600
870,53.0,9.148347053,96700
880,53.0,9.244145437,97800
890,53.0,9.344574336,98900
900,53.0,9.43900511,100000
910,53.0,9.536282439,101100
920,54.0,9.639166208,102200
930,53.0,9.735366391,103300
940,52.0,9.838594271,104400
950,55.0,9.949496609,105500
960,54.0,10.054798212,106600
970,54.0,10.1609968,107700
980,54.0,10.256457755,108800
990,54.0,10.356724412,109900
1000,57.0,10.451145927,111000
1010,57.0,10.547679847,112100
1020,55.0,10.652603732,113200
1030,54.0,10.754957148,114300
1040,55.0,10.851888757,115400
1050,54.0,10.952046181,116500
1060,53.0,11.046194588,117600
1070,55.0,11.146372147,118700
1080,53.0,11.239126975,119800
1090,54.0,11.330000572,120900
1100,54.0,11.431329194,122000
1110,56.0,11.527651378,123100
1120,55.0,11.64051464,124200
1130,55.0,11.741310077,125300
1140,56.0,11.837915139,126400
1150,56.0,11.943136559,127500
1160,58.0,12.042173536,128600
1170,56.0,12.137364724,129700
1180,58.0,12.240381371,130800
1190,58.0,12.343108688,131900
1200,56.0,12.437463919,133000
1210,58.0,12.537075921,134100
1220,55.0,12.639978436,135200
1230,58.0,12.745353573,136300
1240,56.0,12.848283052,137400
1250,58.0,12.945401666,138500
1260,56.0,13.046034404,139600
1270,58.0,13.137573512,140700
1280,56.0,13.232189235,141800
1290,56.0,13.332265458,142900
1300,56.0,13.431615822,144000
1310,58.0,13.530722065,145100
1320,55.0,13.635905554,146200
1330,56.0,13.736896929,147300
1340,58.0,13.838275829,148400
1350,56.0,13.949369689,149500
1360,56.0,14.05552645,150600
1370,55.0,14.150796339,151700
1380,56.0,14.244828428,152800
1390,58.0,14.339154975,153900
1400,56.0,14.4388831,155000
1410,55.0,14.531672738,156100
1420,56.0,14.624290956,157200
1430,57.0,14.721763594,158300
1440,58.0,14.819792108,159400
1450,55.0,14.905982285,160500
1460,58.0,15.004590091,161600
1470,56.0,15.101851867,162700
1480,58.0,15.194276977,163800
1490,59.0,15.285925343,164900
1500,55.0,15.38259458,166000
1510,58.0,15.476684397,167100
1520,56.0,15.576079517,168200
1530,55.0,15.68015626,169300
1540,56.0,15.777010817,170400
1550,56.0,15.873100596,171500
1560,58.0,15.974430142,172600
1570,57.0,16.072854028,173700
1580,56.0,16.16321452,174800
1590,58.0,16.258726071,175900
1600,58.0,16.353112077,177000
1610,56.0,16.454333981,178100
1620,59.0,16.556014885,179200
1630,58.0,16.652468057,180300
