iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,elapsed
0,0.187066666667,0.182266666667,0.150666666667,0.625866666667,0.635466666667,0.698666666667,0.055252808
10,0.187066666667,0.182266666667,0.150666666667,0.625866666667,0.635466666667,0.698666666667,0.276445791
20,0.187066666667,0.182266666667,0.150666666667,0.625866666667,0.635466666667,0.698666666667,0.421354088
30,0.187066666667,0.182266666667,0.150666666667,0.625866666667,0.635466666667,0.698666666667,0.567433836
40,0.187066666667,0.182266666667,0.150666666667,0.625866666667,0.635466666667,0.698666666667,0.827560826
50,0.187066666667,0.182266666667,0.150666666667,0.625866666667,0.635466666667,0.698666666667,0.972410023
60,0.187066666667,0.182266666667,0.150666666667,0.625866666667,0.635466666667,0.698666666667,1.125722069
70,0.187066666667,0.182266666667,0.150666666667,0.625866666667,0.635466666667,0.698666666667,1.255099723
80,0.187066666667,0.182266666667,0.150666666667,0.625866666667,0.635466666667,0.698666666667,1.380783602
90,0.187066666667,0.182266666667,0.150666666667,0.625866666667,0.635466666667,0.698666666667,1.518821634
100,0.187066666667,0.182266666667,0.150666666667,0.625866666667,0.635466666667,0.698666666667,1.663931228
110,0.187066666667,0.182266666667,0.150666666667,0.625866666667,0.635466666667,0.698666666667,1.809203737
120,0.187066666667,0.182266666667,0.150666666667,0.625866666667,0.635466666667,0.698666666667,1.943226356
130,0.187066666667,0.182266666667,0.150666666667,0.625866666667,0.635466666667,0.698666666667,2.088717147
140,0.312933333333,0.317733333333,0.349333333333,0.374133333333,0.364533333333,0.301333333333,2.216645833
150,0.187066666667,0.182266666667,0.150666666667,0.625866666667,0.635466666667,0.698666666667,2.354665007
160,0.187066666667,0.182266666667,0.150666666667,0.625866666667,0.635466666667,0.698666666667,2.486377642
170,0.187066666667,0.182266666667,0.150666666667,0.625866666667,0.635466666667,0.698666666667,2.621108011
180,0.187066666667,0.182266666667,0.150666666667,0.625866666667,0.635466666667,0.698666666667,2.746874355
190,0.187066666667,0.182266666667,0.150666666667,0.625866666667,0.635466666667,0.698666666667,2.878772367
200,0.187066666667,0.182266666667,0.150666666667,0.625866666667,0.635466666667,0.698666666667,3.023527937
210,0.187066666667,0.182266666667,0.150666666667,0.625866666667,0.635466666667,0.698666666667,3.151820781
220,0.187066666667,0.182266666667,0.150666666667,0.625866666667,0.635466666667,0.698666666667,3.27060946
230,0.187066666667,0.182266666667,0.150666666667,0.625866666667,0.635466666667,0.698666666667,3.399644763
240,0.187066666667,0.182266666667,0.150666666667,0.625866666667,0.635466666667,0.698666666667,3.53308548
250,0.187066666667,0.182266666667,0.150666666667,0.625866666667,0.635466666667,0.698666666667,3.664595974
260,0.187066666667,0.182266666667,0.150666666667,0.625866666667,0.635466666667,0.698666666667,3.804103333
270,0.187066666667,0.182266666667,0.150666666667,0.625866666667,0.635466666667,0.698666666667,3.945917405
280,0.187066666667,0.182266666667,0.150666666667,0.625866666667,0.635466666667,0.698666666667,4.096531358
290,0.187066666667,0.182266666667,0.150666666667,0.625866666667,0.635466666667,0.698666666667,4.22713804
300,0.187066666667,0.182266666667,0.150666666667,0.625866666667,0.635466666667,0.698666666667,4.383406303
310,0.187066666667,0.182266666667,0.150666666667,0.625866666667,0.635466666667,0.698666666667,4.537027926
320,0.187066666667,0.182266666667,0.150666666667,0.625866666667,0.635466666667,0.698666666667,4.690267194
330,0.187066666667,0.182266666667,0.150666666667,0.625866666667,0.635466666667,0.698666666667,4.835425923
340,0.187066666667,0.182266666667,0.150666666667,0.625866666667,0.635466666667,0.698666666667,4.971409508
350,0.187066666667,0.182266666667,0.150666666667,0.625866666667,0.635466666667,0.698666666667,5.103094235
360,0.187066666667,0.182266666667,0.150666666667,0.625866666667,0.635466666667,0.698666666667,5.264510682
370,0.187066666667,0.182266666667,0.150666666667,0.625866666667,0.635466666667,0.698666666667,5.401149457
380,0.187066666667,0.182266666667,0.150666666667,0.625866666667,0.635466666667,0.698666666667,5.565536104
390,0.187066666667,0.182266666667,0.150666666667,0.625866666667,0.635466666667,0.698666666667,5.704124406
400,0.187066666667,0.182266666667,0.150666666667,0.625866666667,0.635466666667,0.698666666667,5.832487077
410,0.187066666667,0.182266666667,0.150666666667,0.625866666667,0.635466666667,0.698666666667,5.966523894
420,0.187066666667,0.182266666667,0.150666666667,0.625866666667,0.635466666667,0.698666666667,6.074484489
430,0.187066666667,0.182266666667,0.150666666667,0.625866666667,0.635466666667,0.698666666667,6.235301871
440,0.187066666667,0.182266666667,0.150666666667,0.625866666667,0.635466666667,0.698666666667,6.373388746
450,0.187066666667,0.182266666667,0.150666666667,0.625866666667,0.635466666667,0.698666666667,6.511769871
460,0.187066666667,0.182266666667,0.150666666667,0.625866666667,0.635466666667,0.698666666667,6.649045674
470,0.187066666667,0.182266666667,0.150666666667,0.625866666667,0.635466666667,0.698666666667,6.775682597
480,0.187066666667,0.182266666667,0.150666666667,0.625866666667,0.635466666667,0.698666666667,6.897819512
490,0.187066666667,0.182266666667,0.150666666667,0.625866666667,0.635466666667,0.698666666667,7.04049879
500,0.187066666667,0.182266666667,0.150666666667,0.625866666667,0.635466666667,0.698666666667,7.185080258
