iterations,fitness,time,fevals
0,556.0,11.604390027,1000
10,587.0,23.900994574,2100
20,637.0,37.127878415,3200
30,685.0,48.039067828,4300
40,715.0,57.085958401,5400
50,728.0,67.724429971,6500
60,741.0,76.947212143,7600
70,754.0,85.274136417,8700
80,760.0,95.646745708,9800
90,760.0,103.909652945,10900
100,762.0,112.014613596,12000
110,762.0,120.039455701,13100
120,760.0,128.180736056,14200
130,762.0,136.332395876,15300
140,762.0,144.498312291,16400
150,764.0,152.756191408,17500
160,762.0,160.646211805,18600
170,762.0,170.217426719,19700
180,762.0,182.238066989,20800
190,762.0,193.827401537,21900
200,764.0,204.4250326,23000
210,766.0,214.604317869,24100
220,770.0,222.67638345,25200
230,764.0,230.882365629,26300
240,772.0,238.751270551,27400
250,772.0,246.705405373,28500
260,774.0,254.374193552,29600
270,776.0,262.108275566,30700
280,778.0,270.133114657,31800
290,774.0,277.947393176,32900
300,776.0,285.80535171,34000
310,773.0,293.81655087,35100
320,774.0,301.985703209,36200
330,776.0,310.347693986,37300
340,778.0,320.131982266,38400
350,776.0,328.277727067,39500
360,776.0,336.863382418,40600
370,776.0,345.04187838,41700
380,776.0,353.736340609,42800
390,774.0,361.985249445,43900
400,776.0,370.07881281,45000
410,774.0,378.940664558,46100
420,776.0,386.976246787,47200
430,780.0,395.079724708,48300
440,778.0,403.122590396,49400
450,777.0,411.353532143,50500
460,780.0,419.68059367,51600
470,778.0,429.405810178,52700
480,776.0,438.261282623,53800
490,778.0,450.745861617,54900
500,776.0,461.962702104,56000
510,780.0,477.04835499,57100
520,780.0,489.180543429,58200
530,780.0,501.377208691,59300
540,778.0,509.398761095,60400
550,780.0,516.977113486,61500
560,780.0,524.961049242,62600
570,778.0,532.586002277,63700
580,782.0,540.186556252,64800
590,778.0,548.094480654,65900
600,780.0,555.685074091,67000
610,784.0,563.289938272,68100
620,782.0,570.926033331,69200
630,780.0,578.496791037,70300
640,784.0,586.129308819,71400
650,782.0,593.769475436,72500
660,782.0,601.377020706,73600
670,782.0,609.050195032,74700
680,778.0,616.695953387,75800
690,788.0,624.763867765,76900
700,782.0,632.831969608,78000
710,780.0,640.570692302,79100
720,780.0,648.211597526,80200
730,782.0,655.801028333,81300
740,782.0,663.38093147,82400
750,782.0,670.949852508,83500
760,782.0,678.983545336,84600
770,782.0,686.684406714,85700
780,782.0,694.340116976,86800
790,780.0,701.981265523,87900
800,782.0,709.496471543,89000
810,780.0,717.06157136,90100
820,782.0,724.771002064,91200
830,786.0,732.338783074,92300
840,784.0,740.050002426,93400
850,782.0,747.79886354,94500
860,788.0,755.466096083,95600
870,784.0,765.787661464,96700
880,784.0,776.853881698,97800
890,784.0,789.60800919,98900
900,782.0,800.590792265,100000
910,782.0,809.39007871,101100
920,784.0,819.673719889,102200
930,782.0,828.52865399,103300
940,784.0,836.561798436,104400
950,784.0,845.981217986,105500
960,782.0,859.556202678,106600
970,786.0,868.475859643,107700
980,786.0,877.053096996,108800
990,786.0,886.242054223,109900
1000,784.0,895.001180344,111000
1010,784.0,903.545716846,112100
1020,784.0,911.644433429,113200
1030,784.0,920.270050906,114300
1040,785.0,928.514805906,115400
1050,784.0,937.946114386,116500
1060,786.0,946.749818535,117600
1070,784.0,955.001372933,118700
1080,784.0,962.802732237,119800
1090,786.0,971.777264495,120900
1100,786.0,979.807258675,122000
1110,784.0,988.562326571,123100
1120,787.0,1001.31355854,124200
1130,786.0,1010.42859079,125300
1140,784.0,1019.36243017,126400
1150,784.0,1028.20431489,127500
1160,784.0,1037.6354454,128600
1170,784.0,1046.84225216,129700
1180,786.0,1055.8857116,130800
1190,788.0,1064.52396186,131900
1200,790.0,1072.68453568,133000
1210,786.0,1081.47067472,134100
1220,784.0,1089.78959785,135200
1230,788.0,1097.93990331,136300
1240,788.0,1107.54217483,137400
1250,788.0,1117.21100937,138500
1260,790.0,1132.03857917,139600
1270,784.0,1140.96744656,140700
1280,788.0,1149.98422042,141800
1290,790.0,1159.21038811,142900
1300,788.0,1168.50309079,144000
1310,786.0,1177.78916268,145100
1320,790.0,1187.4929963,146200
1330,788.0,1197.73905932,147300
1340,788.0,1207.16631118,148400
1350,788.0,1215.13921229,149500
1360,786.0,1225.3800074,150600
1370,786.0,1234.64765467,151700
1380,786.0,1243.33780606,152800
1390,788.0,1253.0245013,153900
1400,790.0,1262.25973546,155000
1410,788.0,1271.51096023,156100
1420,788.0,1280.89242379,157200
1430,788.0,1290.44472976,158300
1440,790.0,1300.2584818,159400
1450,790.0,1309.6222052,160500
1460,786.0,1319.58153156,161600
1470,788.0,1328.30495448,162700
1480,786.0,1336.95832296,163800
1490,790.0,1346.40074563,164900
1500,788.0,1355.72705706,166000
1510,788.0,1364.86494333,167100
1520,786.0,1375.47830825,168200
1530,788.0,1385.36498331,169300
1540,788.0,1394.24962989,170400
1550,786.0,1403.43069942,171500
1560,788.0,1412.69070418,172600
1570,788.0,1420.86114313,173700
1580,788.0,1431.23282016,174800
1590,790.0,1442.56703361,175900
1600,786.0,1453.05165218,177000
1610,788.0,1464.00616424,178100
1620,788.0,1475.69723939,179200
1630,788.0,1487.42336599,180300
1640,788.0,1499.18198348,181400
1650,788.0,1508.59650833,182500
1660,786.0,1517.26229297,183600
1670,786.0,1526.04761542,184700
1680,788.0,1535.22996781,185800
1690,788.0,1546.91106727,186900
1700,788.0,1558.38553235,188000
1710,788.0,1569.14555602,189100
1720,788.0,1580.17853057,190200
1730,786.0,1591.69921309,191300
1740,788.0,1601.03657439,192400
1750,788.0,1611.97800504,193500
1760,788.0,1622.82733724,194600
1770,788.0,1632.74952797,195700
1780,788.0,1644.21940528,196800
1790,786.0,1653.66830508,197900
1800,788.0,1662.26417052,199000
1810,786.0,1672.83783627,200100
