iterations,fitness,time,fevals
0,551.0,11.451223273,1000
10,605.0,23.321801775,2100
20,661.0,35.822986321,3200
30,695.0,45.105164534,4300
40,726.0,54.05809464,5400
50,738.0,62.985503963,6500
60,738.0,70.810748133,7600
70,746.0,79.911222991,8700
80,746.0,87.618691698,9800
90,748.0,95.767040257,10900
100,748.0,103.414038037,12000
110,746.0,111.623714363,13100
120,746.0,119.968596286,14200
130,746.0,127.64181667,15300
140,746.0,134.995531201,16400
150,744.0,142.564326993,17500
160,746.0,149.887226437,18600
170,746.0,157.209346472,19700
180,746.0,164.75088062,20800
190,744.0,172.063787831,21900
200,744.0,180.144519181,23000
210,750.0,187.639892042,24100
220,746.0,196.13574444,25200
230,748.0,203.775676761,26300
240,746.0,211.347973197,27400
250,748.0,218.665791102,28500
260,752.0,226.161259594,29600
270,748.0,234.030769257,30700
280,748.0,241.838310329,31800
290,748.0,252.135642827,32900
300,748.0,260.02887504,34000
310,746.0,267.696834612,35100
320,748.0,275.071083757,36200
330,750.0,282.799404881,37300
340,748.0,290.874538928,38400
350,746.0,299.091453481,39500
360,748.0,306.864351003,40600
370,748.0,314.22163591,41700
380,746.0,321.539791959,42800
390,750.0,329.036505999,43900
400,748.0,336.667877537,45000
410,748.0,344.114567838,46100
420,748.0,352.125317482,47200
430,750.0,359.860176632,48300
440,748.0,367.375847604,49400
450,746.0,374.934518015,50500
460,748.0,382.496109306,51600
470,750.0,390.413694316,52700
480,748.0,400.372365495,53800
490,746.0,408.125634735,54900
500,748.0,416.137586202,56000
510,748.0,423.864457458,57100
520,750.0,431.993316261,58200
530,748.0,440.293030905,59300
540,750.0,448.267756798,60400
550,746.0,456.159186652,61500
560,748.0,464.445990939,62600
570,750.0,472.687471808,63700
580,748.0,480.855494891,64800
590,749.0,488.451391494,65900
600,752.0,496.105488144,67000
610,748.0,504.453407222,68100
620,748.0,512.234855366,69200
630,746.0,520.339906994,70300
640,748.0,528.360852206,71400
650,748.0,536.321212347,72500
660,748.0,544.139698208,73600
670,748.0,551.69654599,74700
680,748.0,559.089110806,75800
690,746.0,566.554646113,76900
700,746.0,574.191642173,78000
710,748.0,581.619415137,79100
720,746.0,588.980716292,80200
730,748.0,596.239693633,81300
740,750.0,603.618705851,82400
750,746.0,611.310111408,83500
760,746.0,618.920810347,84600
770,748.0,626.608549353,85700
780,746.0,634.226161504,86800
790,748.0,642.068653854,87900
800,750.0,649.571629631,89000
810,748.0,656.998218734,90100
820,746.0,664.442670784,91200
830,746.0,672.25544249,92300
840,748.0,679.785977547,93400
850,750.0,687.530482003,94500
860,752.0,695.44955539,95600
870,750.0,703.724550288,96700
880,748.0,711.650464543,97800
890,748.0,719.612183082,98900
900,750.0,728.72126959,100000
910,748.0,737.809465374,101100
920,748.0,746.193344617,102200
930,746.0,755.004181532,103300
940,748.0,762.739234661,104400
950,748.0,770.384776993,105500
