iterations,fitness,time,fevals
0,534.0,0.019137456,804
10,544.0,0.024468037,1495
20,532.0,0.029913361,2194
30,546.0,0.036403289,2886
40,533.0,0.048025982,3569
50,537.0,0.057666935,4248
60,537.0,0.067031388,4948
70,540.0,0.077833533,5646
80,538.0,0.086915995,6349
90,538.0,0.101026597,7050
100,536.0,0.104928434,7751
110,528.0,0.112822317,8456
120,530.0,0.12148513,9143
130,540.0,0.130109474,9832
140,536.0,0.13877108,10528
150,539.0,0.149411351,11225
160,544.0,0.154674893,11929
170,539.0,0.162710902,12646
180,537.0,0.169178067,13353
190,539.0,0.177475117,14056
200,541.0,0.250454151,14771
210,539.0,0.259267285,15477
220,541.0,0.266266725,16169
230,533.0,0.277016977,16879
240,535.0,0.283794252,17585
250,537.0,0.294810289,18293
260,543.0,0.309081567,19004
270,551.0,0.32251524,19712
280,551.0,0.33444798,20399
290,541.0,0.349587729,21104
300,550.0,0.356869487,21798
310,543.0,0.366413384,22497
320,533.0,0.37652652,23186
330,537.0,0.386483314,23890
340,539.0,0.398483393,24585
350,531.0,0.406477481,25289
360,535.0,0.424888769,25992
370,527.0,0.435342271,26681
380,541.0,0.442335438,27397
390,535.0,0.449988621,28099
400,533.0,0.457174631,28789
410,529.0,0.464796426,29489
420,525.0,0.475471795,30188
430,521.0,0.487038214,30884
440,533.0,0.490529473,31559
450,535.0,0.500564406,32254
460,535.0,0.514443677,32957
470,533.0,0.519952888,33664
480,527.0,0.528064565,34362
490,527.0,0.536486809,35061
500,521.0,0.54274633,35760
510,521.0,0.550699589,36456
520,527.0,0.557035053,37141
530,529.0,0.636257405,37846
540,533.0,0.644102649,38547
550,531.0,0.648652443,39246
560,529.0,0.652232462,39948
570,535.0,0.65992766,40641
580,533.0,0.670114404,41342
590,531.0,0.677588992,42043
600,533.0,0.685137972,42746
610,535.0,0.695011403,43444
620,535.0,0.702835455,44138
630,537.0,0.710442354,44840
640,535.0,0.719929665,45546
650,541.0,0.732071335,46247
660,535.0,0.750070822,46932
670,539.0,0.757271598,47641
680,539.0,0.764958196,48327
690,539.0,0.771296384,49019
700,537.0,0.78001646,49724
710,537.0,0.787750098,50438
720,547.0,0.79541041,51129
730,537.0,0.803130539,51820
740,541.0,0.807359179,52516
750,539.0,0.811063254,53209
760,538.0,0.819493623,53907
770,541.0,0.823109404,54615
780,543.0,0.826883916,55318
790,545.0,0.833341059,56004
800,547.0,0.845478143,56704
810,545.0,0.849409865,57407
820,547.0,0.853486053,58093
830,547.0,0.86149146,58773
840,545.0,0.875784327,59476
850,547.0,0.879460114,60175
860,549.0,0.952600151,60874
870,550.0,0.962863758,61565
880,546.0,0.966736819,62262
890,549.0,0.983743901,62958
900,552.0,0.997753539,63653
910,550.0,1.005505059,64358
920,548.0,1.014038815,65052
930,559.0,1.017971634,65756
940,555.0,1.022385657,66454
950,563.0,1.030356129,67149
960,559.0,1.03481683,67845
970,565.0,1.046669039,68553
980,563.0,1.051286418,69245
990,567.0,1.060816572,69924
1000,565.0,1.068896071,70637
1010,563.0,1.074143988,71354
1020,563.0,1.083105933,72040
1030,561.0,1.086657042,72738
1040,565.0,1.096686126,73443
1050,565.0,1.109528598,74137
1060,569.0,1.116448186,74840
1070,565.0,1.134184766,75526
1080,565.0,1.141322932,76213
1090,573.0,1.14865503,76911
1100,571.0,1.153608171,77601
1110,567.0,1.162434515,78313
1120,565.0,1.169757797,79012
1130,569.0,1.178472751,79707
1140,565.0,1.182814595,80413
1150,569.0,1.188728131,81119
1160,571.0,1.196807669,81821
1170,565.0,1.202993633,82516
1180,567.0,1.210702993,83226
1190,571.0,1.214189578,83917
1200,571.0,1.221855085,84616
1210,573.0,1.229505085,85321
1220,575.0,1.233108287,86034
1230,573.0,1.243287357,86722
1240,573.0,1.24684072,87441
1250,575.0,1.256060305,88135
1260,573.0,1.266512598,88836
1270,571.0,1.273138147,89535
1280,573.0,1.287406084,90231
1290,577.0,1.295652019,90936
1300,585.0,1.303424628,91625
1310,577.0,1.310482641,92337
1320,579.0,1.318145399,93034
1330,581.0,1.389850154,93730
1340,579.0,1.396240402,94440
1350,573.0,1.40200769,95145
1360,577.0,1.413387472,95844
1370,577.0,1.419538314,96541
1380,577.0,1.427948957,97240
1390,577.0,1.434128356,97936
1400,577.0,1.443876042,98636
1410,575.0,1.447563488,99346
1420,575.0,1.451359627,100038
1430,577.0,1.459117551,100719
1440,579.0,1.466956155,101436
1450,575.0,1.478628999,102135
1460,573.0,1.489668075,102842
1470,577.0,1.504089798,103536
1480,581.0,1.516484989,104233
1490,573.0,1.522221843,104931
1500,573.0,1.529847618,105623
1510,573.0,1.535556944,106332
1520,575.0,1.545381222,107046
1530,575.0,1.555707693,107742
1540,575.0,1.561070607,108428
1550,573.0,1.567545551,109138
1560,580.0,1.571128549,109833
1570,580.0,1.580545935,110529
1580,573.0,1.590131985,111225
1590,569.0,1.594798147,111921
1600,573.0,1.603340001,112622
1610,568.0,1.606986386,113337
1620,574.0,1.616847063,114048
1630,571.0,1.626752092,114743
1640,569.0,1.638832601,115422
1650,566.0,1.644794183,116112
1660,568.0,1.653853164,116822
1670,566.0,1.720489312,117514
1680,564.0,1.733610729,118221
1690,564.0,1.738128203,118925
1700,566.0,1.745814989,119616
1710,564.0,1.749465377,120311
1720,562.0,1.757056009,121010
1730,562.0,1.763457096,121722
1740,560.0,1.77015356,122418
1750,562.0,1.773653588,123100
1760,562.0,1.787382208,123801
1770,564.0,1.793266683,124518
1780,566.0,1.802206182,125208
1790,564.0,1.811654811,125914
1800,572.0,1.815171067,126605
1810,566.0,1.82339019,127285
1820,570.0,1.830932676,127973
1830,572.0,1.83869576,128672
1840,566.0,1.84216712,129366
1850,566.0,1.846295078,130053
1860,564.0,1.861221115,130748
1870,568.0,1.86593763,131447
1880,566.0,1.877793043,132127
1890,562.0,1.888787232,132826
1900,564.0,1.896372017,133524
1910,568.0,1.904012659,134207
1920,566.0,1.90778945,134923
1930,562.0,1.920797362,135620
1940,562.0,1.9351722,136337
1950,564.0,1.946629631,137038
1960,560.0,1.955957564,137743
1970,562.0,1.965021058,138450
1980,566.0,1.976483697,139158
1990,562.0,1.984789436,139854
2000,568.0,1.992360061,140544
2010,564.0,2.007314185,141238
2020,562.0,2.071291993,141934
2030,560.0,2.08030847,142632
2040,562.0,2.095099691,143332
2050,562.0,2.098689124,144036
2060,564.0,2.104853568,144755
2070,562.0,2.112626177,145452
2080,560.0,2.122446729,146138
2090,566.0,2.126196789,146841
2100,566.0,2.133841039,147524
2110,564.0,2.143571032,148218
2120,562.0,2.155803155,148924
2130,566.0,2.164583687,149620
2140,565.0,2.168292981,150308
2150,564.0,2.177892984,151008
2160,565.0,2.181451897,151714
