iterations,fitness,time,fevals
0,533.0,0.019585608,549
10,535.0,0.030241389,995
20,532.0,0.037073571,1443
30,538.0,0.044834871,1908
40,548.0,0.047855449,2355
50,542.0,0.056624601,2802
60,538.0,0.062342126,3264
70,542.0,0.069679095,3716
80,548.0,0.077753484,4177
90,544.0,0.091819745,4645
100,552.0,0.094839496,5087
110,544.0,0.097848754,5545
120,542.0,0.10107697,6010
130,540.0,0.106183183,6457
140,538.0,0.109422803,6896
150,542.0,0.11234484,7350
160,546.0,0.115738913,7809
170,544.0,0.126003914,8266
180,548.0,0.130774799,8724
190,546.0,0.136391265,9183
200,550.0,0.244465412,9648
210,548.0,0.247413094,10108
220,548.0,0.250633065,10567
230,546.0,0.255474537,11028
240,546.0,0.265757239,11484
250,548.0,0.277443502,11947
260,552.0,0.284613338,12400
270,548.0,0.292702449,12855
280,552.0,0.305461128,13312
290,552.0,0.318198363,13769
300,544.0,0.326937446,14225
310,546.0,0.337074966,14682
320,546.0,0.35303984,15159
330,550.0,0.359406763,15608
340,552.0,0.37493646,16057
350,556.0,0.388232255,16515
360,552.0,0.397458426,16978
370,554.0,0.407108761,17427
380,554.0,0.416651877,17874
390,548.0,0.423611091,18339
400,548.0,0.427164738,18789
410,552.0,0.43398218,19240
420,552.0,0.437193799,19702
430,552.0,0.445067216,20150
440,554.0,0.45479746,20602
450,552.0,0.4586854,21046
460,550.0,0.466478539,21501
470,554.0,0.4696974,21939
480,558.0,0.475599208,22392
490,560.0,0.48653488,22852
500,564.0,0.494809759,23310
510,564.0,0.497845657,23767
520,562.0,0.502721726,24225
530,564.0,0.514313539,24688
540,564.0,0.521745619,25152
550,564.0,0.524652522,25611
560,562.0,0.527612962,26060
570,560.0,0.53456924,26520
580,564.0,0.543753358,26960
590,566.0,0.612140992,27427
600,568.0,0.619291844,27901
610,568.0,0.622258107,28361
620,564.0,0.625350166,28822
630,564.0,0.62823177,29275
640,566.0,0.635363429,29739
650,570.0,0.642901857,30195
660,574.0,0.653428052,30648
670,576.0,0.656402401,31109
680,574.0,0.665797666,31564
690,564.0,0.673020146,32032
700,562.0,0.680082174,32492
710,568.0,0.682987217,32938
720,568.0,0.694593965,33394
730,568.0,0.697503022,33874
740,562.0,0.70049167,34326
750,564.0,0.709032046,34778
760,576.0,0.715365673,35229
770,578.0,0.718428072,35694
780,574.0,0.726083566,36164
790,572.0,0.729070595,36626
800,574.0,0.734916028,37089
810,572.0,0.737923395,37543
820,566.0,0.740945918,38002
830,568.0,0.746587684,38468
840,568.0,0.751199899,38923
850,566.0,0.754636782,39390
860,564.0,0.767962749,39849
870,564.0,0.770870869,40288
880,560.0,0.774028249,40745
890,566.0,0.785382115,41210
900,566.0,0.793062307,41665
910,568.0,0.796851791,42140
920,570.0,0.799817164,42584
930,570.0,0.810169676,43040
940,568.0,0.813093062,43498
950,564.0,0.816373978,43957
960,570.0,0.82331335,44414
970,560.0,0.829206792,44876
980,562.0,0.901023132,45331
990,560.0,0.904055908,45784
1000,560.0,0.9070922,46231
1010,556.0,0.914156964,46680
1020,562.0,0.917127632,47139
1030,564.0,0.924984859,47599
1040,560.0,0.931987152,48066
1050,562.0,0.934930351,48521
1060,564.0,0.945989233,48980
1070,564.0,0.948806848,49431
1080,564.0,0.9572854,49881
1090,568.0,0.960139505,50336
1100,570.0,0.963151343,50793
1110,570.0,0.966970767,51255
1120,568.0,0.973929634,51705
1130,568.0,0.980973627,52143
1140,568.0,0.985184861,52603
1150,566.0,0.993751609,53066
1160,568.0,1.001474155,53510
1170,568.0,1.004405296,53959
1180,570.0,1.007419363,54422
1190,574.0,1.010364454,54879
1200,570.0,1.017485967,55337
1210,570.0,1.026849442,55784
1220,574.0,1.031694855,56237
1230,576.0,1.034692631,56700
1240,576.0,1.043284313,57144
1250,576.0,1.048193749,57590
1260,574.0,1.054613317,58040
1270,574.0,1.061552314,58485
1280,572.0,1.071131101,58948
1290,570.0,1.075678773,59407
1300,566.0,1.07861389,59866
1310,566.0,1.081584227,60317
1320,566.0,1.09190074,60770
1330,574.0,1.099006373,61225
1340,576.0,1.10648388,61686
1350,580.0,1.113444823,62140
1360,580.0,1.177346135,62604
1370,580.0,1.180341863,63054
1380,580.0,1.183436336,63512
1390,584.0,1.186702292,63959
1400,580.0,1.192419288,64415
1410,578.0,1.19665581,64872
1420,586.0,1.199656046,65334
1430,582.0,1.206715905,65779
1440,584.0,1.219824247,66243
1450,582.0,1.224662385,66702
1460,582.0,1.227659845,67148
1470,586.0,1.230622712,67608
1480,584.0,1.237518579,68069
1490,586.0,1.246025113,68539
1500,586.0,1.252906448,68977
1510,584.0,1.258730854,69423
1520,582.0,1.263660432,69893
1530,590.0,1.271924924,70355
1540,588.0,1.275286531,70805
1550,586.0,1.285029827,71260
1560,584.0,1.293248296,71696
1570,586.0,1.296206924,72145
1580,586.0,1.303684929,72590
1590,590.0,1.311175332,73048
1600,588.0,1.314108845,73514
1610,590.0,1.31706617,73963
1620,590.0,1.326248923,74440
1630,584.0,1.399115084,74895
1640,588.0,1.404179213,75366
1650,590.0,1.419190266,75824
1660,584.0,1.424051866,76277
1670,584.0,1.436896585,76734
1680,584.0,1.444391642,77195
1690,582.0,1.45620272,77658
1700,584.0,1.464125601,78112
1710,586.0,1.472464627,78564
1720,590.0,1.48063093,79019
1730,592.0,1.492290331,79476
1740,586.0,1.500063271,79929
1750,590.0,1.508661069,80370
1760,582.0,1.523426205,80825
1770,584.0,1.531217477,81272
1780,584.0,1.541700555,81730
1790,584.0,1.548458918,82194
1800,584.0,1.563826595,82646
1810,592.0,1.572908157,83110
1820,592.0,1.581579445,83575
1830,588.0,1.596139151,84024
1840,588.0,1.603756852,84466
1850,591.0,1.605365308,84925
1860,591.0,1.607860442,85383
1870,587.0,1.618097929,85839
1880,593.0,1.627380651,86301
1890,597.0,1.634462195,86761
1900,599.0,1.641402481,87206
1910,599.0,1.644278699,87667
1920,596.0,1.649058773,88123
1930,595.0,1.652145689,88578
1940,595.0,1.655235456,89047
1950,593.0,1.658099619,89499
1960,593.0,1.668723371,89954
1970,593.0,1.674550927,90415
1980,595.0,1.679858264,90851
1990,595.0,1.682727362,91313
2000,601.0,1.685950346,91767
2010,599.0,1.74496303,92215
2020,599.0,1.748117159,92667
2030,597.0,1.753199547,93133
2040,601.0,1.759394353,93601
2050,599.0,1.769140535,94056
2060,599.0,1.776294413,94515
2070,601.0,1.783351471,94966
2080,601.0,1.791430397,95418
2090,597.0,1.796920874,95872
2100,601.0,1.800816451,96335
2110,597.0,1.805600427,96792
2120,595.0,1.811236911,97263
2130,601.0,1.823183253,97714
2140,599.0,1.82620917,98184
2150,601.0,1.831376911,98646
2160,603.0,1.838685583,99100
2170,603.0,1.841637474,99568
2180,601.0,1.84592088,100024
2190,597.0,1.851026853,100479
2200,601.0,1.8539789,100933
2210,605.0,1.859656328,101385
2220,597.0,1.86258091,101842
2230,595.0,1.871086596,102293
2240,587.0,1.874030275,102738
2250,589.0,1.877164009,103200
2260,588.0,1.880281273,103655
2270,589.0,1.883312558,104111
2280,587.0,1.88613729,104578
2290,586.0,1.891265988,105040
2300,585.0,1.894194407,105494
2310,579.0,1.9047982,105946
2320,581.0,1.911942854,106405
2330,582.0,1.914865219,106855
2340,582.0,1.921097014,107310
2350,578.0,1.926775676,107766
2360,582.0,1.929942134,108214
2370,580.0,1.999293764,108687
2380,579.0,2.002268357,109146
2390,581.0,2.005456065,109598
2400,581.0,2.012866974,110049
2410,586.0,2.020968996,110513
2420,581.0,2.024430763,110981
2430,583.0,2.027438568,111436
2440,583.0,2.030445726,111896
2450,583.0,2.041788364,112345
2460,581.0,2.048973955,112819
2470,583.0,2.053810243,113280
2480,583.0,2.060768865,113735
2490,583.0,2.067857673,114188
2500,583.0,2.074794107,114640
2510,581.0,2.077891803,115088
2520,585.0,2.086727471,115549
2530,594.0,2.089698462,116007
2540,583.0,2.100934585,116460
2550,585.0,2.105879917,116907
2560,587.0,2.113424049,117364
2570,589.0,2.1203411,117814
2580,593.0,2.123259867,118266
2590,595.0,2.132188575,118721
2600,597.0,2.139071155,119182
2610,593.0,2.141946448,119643
2620,597.0,2.145512039,120085
2630,601.0,2.148441088,120545
2640,595.0,2.161589479,120997
2650,595.0,2.164763083,121467
2660,599.0,2.169743456,121923
2670,599.0,2.172638133,122390
2680,597.0,2.178112766,122856
2690,599.0,2.185132454,123313
2700,595.0,2.193162497,123751
2710,595.0,2.196057076,124210
2720,593.0,2.198963564,124670
2730,593.0,2.260711046,125121
2740,591.0,2.263867134,125595
2750,594.0,2.270952681,126049
2760,593.0,2.278731171,126504
2770,593.0,2.286311936,126962
2780,593.0,2.293428373,127432
2790,595.0,2.296496595,127878
2800,599.0,2.299778274,128340
2810,593.0,2.305047976,128789
2820,601.0,2.31416572,129251
2830,592.0,2.319870749,129706
2840,601.0,2.324920386,130160
2850,593.0,2.327918207,130615
2860,591.0,2.330891683,131063
2870,589.0,2.338117068,131521
2880,595.0,2.345010334,131980
2890,593.0,2.356426771,132449
2900,593.0,2.359349229,132911
2910,591.0,2.362348799,133369
2920,599.0,2.369759155,133826
2930,593.0,2.377686051,134289
2940,592.0,2.384586832,134745
2950,597.0,2.39131148,135193
2960,591.0,2.397193278,135656
2970,593.0,2.401876278,136107
2980,597.0,2.404904831,136559
2990,601.0,2.407805891,137011
3000,603.0,2.41692614,137462
