iterations,fitness,time,fevals
0,538.0,0.022027555,647
10,545.0,0.030232143,1197
20,538.0,0.03889329,1745
30,541.0,0.050886184,2296
40,570.0,0.055424428,2835
50,560.0,0.062796082,3374
60,557.0,0.079241701,3917
70,563.0,0.162565517,4469
80,557.0,0.170226125,5016
90,561.0,0.178585173,5564
100,555.0,0.185837597,6114
110,561.0,0.191859921,6656
120,558.0,0.195104741,7202
130,558.0,0.206904227,7758
140,562.0,0.210098346,8305
150,557.0,0.214977272,8855
160,560.0,0.220096028,9397
170,570.0,0.223422742,9941
180,568.0,0.226550141,10490
190,570.0,0.232881354,11038
200,567.0,0.237944532,11591
210,568.0,0.241223902,12142
220,572.0,0.246318841,12688
230,573.0,0.249671399,13242
240,569.0,0.252856391,13791
250,564.0,0.256182188,14335
260,565.0,0.263368186,14889
270,568.0,0.270619774,15434
280,571.0,0.278087481,15982
290,569.0,0.285244584,16526
300,566.0,0.296337149,17072
310,569.0,0.301357459,17627
320,566.0,0.304628255,18169
330,564.0,0.31381938,18723
340,568.0,0.321002553,19269
350,570.0,0.328387566,19817
360,564.0,0.331593147,20360
370,566.0,0.334960863,20920
380,568.0,0.3422741,21470
390,568.0,0.353485588,22025
400,570.0,0.360679418,22567
410,570.0,0.367573082,23104
420,570.0,0.377520289,23654
430,568.0,0.380722765,24196
440,568.0,0.388567067,24737
450,568.0,0.395802221,25286
460,568.0,0.398972056,25838
470,570.0,0.402253603,26389
480,568.0,0.466199248,26939
490,572.0,0.473487017,27494
500,576.0,0.481219226,28042
510,570.0,0.48842402,28587
520,572.0,0.491607605,29143
530,568.0,0.494825568,29691
540,568.0,0.502096025,30242
550,564.0,0.512319223,30786
560,564.0,0.523697433,31329
570,566.0,0.530984183,31877
580,562.0,0.538393486,32421
590,562.0,0.545652225,32970
600,562.0,0.553451515,33522
610,564.0,0.556695776,34069
620,566.0,0.560287652,34622
630,564.0,0.563361417,35159
640,564.0,0.578360637,35708
650,562.0,0.581680881,36252
660,562.0,0.587733564,36796
670,562.0,0.592759506,37350
680,560.0,0.599987967,37891
690,562.0,0.608148339,38440
700,560.0,0.61129851,38981
710,564.0,0.618484902,39531
720,562.0,0.625734627,40078
730,562.0,0.635635453,40615
740,562.0,0.638921197,41161
750,560.0,0.642216553,41711
760,562.0,0.646117003,42259
770,564.0,0.653611979,42803
780,560.0,0.662273032,43352
790,562.0,0.670008596,43898
800,562.0,0.673180716,44446
810,562.0,0.679234956,44995
820,562.0,0.686398686,45546
830,562.0,0.689566945,46091
840,562.0,0.754939813,46638
850,562.0,0.762296463,47192
860,564.0,0.769614853,47736
870,562.0,0.772814615,48288
880,562.0,0.776040959,48830
890,562.0,0.785655349,49386
900,560.0,0.790000668,49944
910,562.0,0.796085835,50488
920,560.0,0.802226511,51033
930,560.0,0.813226911,51584
940,558.0,0.816505708,52137
950,560.0,0.824438012,52678
960,560.0,0.828886835,53231
970,562.0,0.838286925,53778
980,560.0,0.850513673,54323
990,562.0,0.858179265,54863
1000,560.0,0.867146222,55409
1010,564.0,0.875591338,55959
1020,558.0,0.883647638,56501
1030,559.0,0.891584974,57051
1040,561.0,0.899586208,57600
1050,562.0,0.907588992,58151
1060,562.0,0.916675642,58694
1070,558.0,0.926847296,59236
1080,558.0,0.936124125,59781
1090,558.0,0.944502727,60333
1100,558.0,0.953499692,60888
1110,560.0,0.961173219,61434
1120,564.0,0.969431178,61993
1130,562.0,0.975786261,62542
1140,566.0,0.982050684,63082
1150,564.0,0.985727772,63620
1160,564.0,0.993885351,64164
1170,564.0,1.002318783,64710
1180,562.0,1.005914806,65260
1190,562.0,1.011972962,65811
1200,564.0,1.078421593,66359
1210,560.0,1.089650599,66906
1220,560.0,1.098281626,67457
1230,560.0,1.108976333,68000
1240,560.0,1.116647302,68544
1250,560.0,1.123922266,69092
1260,558.0,1.13112333,69645
1270,560.0,1.134378128,70183
1280,560.0,1.141410105,70730
1290,560.0,1.152186755,71279
1300,562.0,1.155446673,71833
1310,560.0,1.165895216,72386
1320,564.0,1.171345583,72941
1330,562.0,1.177280867,73482
1340,562.0,1.183192141,74033
1350,560.0,1.192394522,74582
1360,560.0,1.195550749,75124
1370,562.0,1.199143317,75681
1380,564.0,1.202348559,76232
1390,560.0,1.206029283,76773
1400,566.0,1.214764771,77323
1410,562.0,1.223199257,77863
1420,564.0,1.226645358,78417
1430,564.0,1.237166746,78969
1440,562.0,1.246257458,79519
1450,562.0,1.249707251,80068
1460,558.0,1.262847437,80604
1470,564.0,1.271656216,81154
1480,558.0,1.274946999,81696
1490,558.0,1.280825865,82246
1500,558.0,1.288762491,82785
1510,560.0,1.292087312,83334
1520,558.0,1.295409988,83878
1530,560.0,1.300885507,84421
1540,556.0,1.313049877,84974
1550,554.0,1.376609953,85525
1560,552.0,1.384817823,86069
1570,552.0,1.388127057,86615
1580,554.0,1.39576496,87162
1590,552.0,1.408487219,87710
1600,552.0,1.416811383,88256
1610,550.0,1.420074791,88809
1620,546.0,1.42604737,89359
1630,546.0,1.436068745,89900
1640,548.0,1.443524431,90453
1650,550.0,1.45078658,91004
1660,548.0,1.458371249,91547
1670,548.0,1.466549325,92092
1680,548.0,1.474606517,92636
1690,544.0,1.477774889,93184
1700,546.0,1.483597943,93735
1710,546.0,1.487031567,94279
1720,546.0,1.494636607,94821
1730,550.0,1.503311175,95371
1740,550.0,1.514781249,95917
1750,548.0,1.522110351,96466
1760,548.0,1.529868269,97010
1770,548.0,1.537068433,97567
1780,548.0,1.546187476,98115
1790,550.0,1.553416001,98661
1800,552.0,1.563901455,99214
1810,554.0,1.569089996,99774
1820,558.0,1.580998025,100311
1830,556.0,1.584175202,100864
1840,554.0,1.592747724,101418
1850,554.0,1.601328158,101952
1860,554.0,1.608710081,102501
1870,554.0,1.616318709,103044
1880,554.0,1.624291403,103593
1890,558.0,1.690046839,104148
1900,556.0,1.693583793,104710
1910,556.0,1.700815381,105252
1920,556.0,1.71445728,105797
1930,556.0,1.718223005,106349
1940,556.0,1.727231294,106905
1950,556.0,1.735030051,107448
1960,560.0,1.745395054,108006
1970,556.0,1.753063149,108550
1980,556.0,1.760332383,109089
1990,558.0,1.768385765,109635
2000,560.0,1.77740247,110187
2010,560.0,1.779244161,110741
2020,560.0,1.781019652,111285
2030,562.0,1.784207607,111831
2040,560.0,1.789801452,112378
2050,564.0,1.7930723,112917
2060,562.0,1.796229475,113461
2070,564.0,1.799965032,114010
2080,568.0,1.803288545,114560
2090,564.0,1.811062479,115115
2100,564.0,1.81425744,115676
2110,562.0,1.817861809,116226
2120,564.0,1.823610085,116778
2130,564.0,1.832142884,117334
2140,564.0,1.84005722,117884
2150,564.0,1.843376265,118425
2160,565.0,1.849149661,118976
2170,564.0,1.852450293,119522
2180,562.0,1.85589749,120067
2190,562.0,1.859313966,120613
2200,562.0,1.871515118,121166
2210,560.0,1.874632591,121708
2220,562.0,1.881435896,122261
2230,564.0,1.884685361,122812
2240,562.0,1.893297498,123358
2250,564.0,1.896980174,123911
2260,566.0,1.957852695,124451
2270,566.0,1.961118393,124998
2280,566.0,1.966552033,125549
2290,566.0,1.969775241,126100
2300,570.0,1.973132964,126651
2310,570.0,1.978744577,127196
2320,570.0,1.986578313,127743
2330,568.0,1.989709985,128282
2340,570.0,1.992999339,128831
2350,570.0,1.999390393,129379
2360,572.0,2.002680269,129938
2370,572.0,2.006284811,130498
2380,570.0,2.009337698,131049
2390,572.0,2.019234524,131595
2400,570.0,2.029173793,132140
2410,570.0,2.03742274,132684
2420,570.0,2.046249385,133228
2430,566.0,2.052108945,133777
2440,568.0,2.057121916,134320
2450,566.0,2.066636118,134864
2460,568.0,2.07720069,135424
2470,566.0,2.09278937,135974
2480,568.0,2.099876185,136524
2490,568.0,2.106677722,137070
2500,568.0,2.116360226,137609
2510,570.0,2.124964957,138153
2520,568.0,2.136999156,138703
2530,564.0,2.144380399,139259
2540,566.0,2.15618783,139805
2550,568.0,2.164991891,140346
2560,566.0,2.174867967,140899
2570,568.0,2.181743011,141449
2580,568.0,2.185006396,141989
2590,568.0,2.189218189,142545
2600,568.0,2.266875414,143090
2610,572.0,2.273868346,143645
2620,570.0,2.279803429,144190
2630,568.0,2.292401936,144736
2640,570.0,2.295636438,145288
2650,568.0,2.303341789,145831
2660,566.0,2.311156659,146376
2670,566.0,2.314505647,146928
2680,570.0,2.321541831,147476
2690,570.0,2.324638397,148019
2700,574.0,2.327810573,148562
2710,568.0,2.330952939,149111
2720,572.0,2.340654858,149662
2730,570.0,2.350820213,150206
2740,572.0,2.353948805,150753
2750,570.0,2.361646098,151303
2760,568.0,2.367578311,151850
2770,571.0,2.370739043,152404
2780,570.0,2.373855634,152949
2790,568.0,2.376991807,153498
2800,570.0,2.380113736,154052
2810,570.0,2.383325027,154600
2820,570.0,2.395872354,155145
2830,569.0,2.39929389,155700
2840,569.0,2.404173012,156243
2850,570.0,2.41161178,156796
2860,565.0,2.419138587,157339
2870,565.0,2.426500151,157878
2880,565.0,2.434623895,158432
2890,565.0,2.438015741,158978
2900,565.0,2.441433789,159530
2910,565.0,2.44469094,160070
2920,561.0,2.448047353,160619
2930,559.0,2.459546296,161175
2940,553.0,2.523027641,161710
2950,553.0,2.526999076,162261
2960,551.0,2.530918656,162812
2970,557.0,2.538812637,163355
2980,557.0,2.54211311,163913
2990,559.0,2.545975616,164456
3000,559.0,2.551621703,165004
