iterations,fitness,time,fevals
0,536.0,0.003401768,290
10,541.0,0.006458151,477
20,545.0,0.00929695400001,664
30,545.0,0.018040761,848
40,563.0,0.027240579,1036
50,552.0,0.031837321,1227
60,549.0,0.039793283,1414
70,555.0,0.04671669,1603
80,551.0,0.056072365,1789
90,551.0,0.058828043,1979
100,548.0,0.061407193,2165
110,547.0,0.06745822,2345
120,551.0,0.076639398,2532
130,547.0,0.085646315,2717
140,547.0,0.090563359,2901
150,551.0,0.099260588,3084
160,551.0,0.103924136,3263
170,551.0,0.112443433,3451
180,551.0,0.115094319,3639
190,545.0,0.123261055,3827
200,543.0,0.189240844,4019
210,543.0,0.191929515,4203
220,543.0,0.198231405,4393
230,543.0,0.20076426,4578
240,545.0,0.209216448,4764
250,541.0,0.211814975,4953
260,549.0,0.217470546,5141
270,545.0,0.224300779,5326
280,543.0,0.233571472,5513
290,545.0,0.243453861,5706
300,545.0,0.24848332,5892
310,547.0,0.251154801,6079
320,545.0,0.255068472,6265
330,543.0,0.257666184,6449
340,541.0,0.26371665,6631
350,541.0,0.266408195,6821
360,541.0,0.276585784,7003
370,541.0,0.27926636,7190
380,543.0,0.285155535,7377
390,543.0,0.292655289,7564
400,537.0,0.29960534,7749
410,537.0,0.30827009,7934
420,539.0,0.310902297,8118
430,543.0,0.31675239,8309
440,535.0,0.324839385,8492
450,537.0,0.333054771,8674
460,537.0,0.336909099,8860
470,539.0,0.33954046,9043
480,537.0,0.342960371,9230
490,537.0,0.345593035,9421
500,537.0,0.353781396,9610
510,537.0,0.363554353,9801
520,537.0,0.36620441,9992
530,537.0,0.372662747,10179
540,539.0,0.388069547,10365
550,537.0,0.394353069,10554
560,537.0,0.397061769,10745
570,541.0,0.40284653,10932
580,541.0,0.412214571,11116
590,541.0,0.480534893,11298
600,541.0,0.48738706,11483
610,539.0,0.490064595,11669
620,539.0,0.493260456,11854
630,541.0,0.495975653,12035
640,539.0,0.50255317,12222
650,541.0,0.509659207,12412
660,537.0,0.512228703,12604
670,537.0,0.521745423,12787
680,539.0,0.524312046,12982
690,535.0,0.532201528,13175
700,537.0,0.538707877,13363
710,537.0,0.549972595,13548
720,537.0,0.556771263,13730
730,537.0,0.564672433,13916
740,539.0,0.567323681,14107
750,537.0,0.57027063,14289
760,541.0,0.577705934,14474
770,541.0,0.580492099,14662
780,543.0,0.585694166,14848
790,539.0,0.5958653,15029
800,539.0,0.598622884,15213
810,539.0,0.613732069,15402
820,535.0,0.629741654,15587
830,537.0,0.638576314,15775
840,539.0,0.64256618,15963
850,539.0,0.650805536,16153
